0 0
-1.80123e-12 -1.50169e-14
1.07292e-12 -2.5818e-15
1.92202e-12 -1.20663e-14
-1.27187e-12 -4.20465e-15
2.13873e-12 -8.9958e-15
2.0961e-13 -6.65356e-15
3.37508e-13 -8.90637e-15
1.03029e-13 -8.15133e-15
-3.23297e-13 -7.84236e-15
6.75016e-14 -9.29755e-15
-9.59233e-14 -8.73392e-15
-3.19744e-14 -8.73362e-15
-4.33431e-13 -8.32042e-15
2.73559e-13 -7.88613e-15
-2.84217e-14 -9.09542e-15
4.01457e-13 -8.78077e-15
-1.1724e-13 -8.23775e-15
-3.6593e-13 -8.26801e-15
-6.75016e-13 -8.63301e-15
-4.61853e-13 -8.84237e-15
2.30926e-13 -7.5382e-15
-3.19744e-14 -7.51943e-15
-5.64881e-13 -7.7494e-15
-4.54747e-13 -8.02058e-15
3.55271e-15 -7.55147e-15
-4.47642e-13 -7.5391e-15
2.84217e-14 -7.21734e-15
-4.40536e-13 -8.21176e-15
1.35003e-13 -8.62035e-15
2.84217e-14 -8.07614e-15
-1.77636e-13 -8.48876e-15
-4.47642e-13 -8.39062e-15
-5.68434e-14 -7.8232e-15
-2.55795e-13 -8.85364e-15
-1.84741e-13 -8.3696e-15
-5.32907e-13 -8.88005e-15
2.70006e-13 -8.54289e-15
-1.42109e-13 -8.30878e-15
-8.17124e-14 -8.73111e-15
-2.62901e-13 -9.22877e-15
2.59348e-13 -8.81059e-15
1.3145e-13 -8.70654e-15
2.66454e-13 -8.73111e-15
-1.06581e-13 -8.63819e-15
6.75016e-14 -8.01179e-15
-1.88294e-13 -8.31329e-15
-3.41061e-13 -8.54563e-15
3.58824e-13 -8.64199e-15
4.44089e-13 -8.51543e-15
1.59872e-13 -7.72983e-15
-3.19744e-13 -7.82216e-15
1.42109e-14 -9.64169e-15
3.62377e-13 -9.56606e-15
-3.6593e-13 -8.26664e-15
-8.17124e-14 -8.05408e-15
-3.19744e-14 -7.84793e-15
-6.82121e-13 -8.9852e-15
3.05533e-13 -8.90342e-15
